Joint1,Joint2,Joint3,Joint4,X,Y,Z,R
-89.9,0,0,-26.3737,0.3608,-206.6997,135,-116.2737
-89.8,0,0,-26.3737,0.7215,-206.6987,135,-116.1737
-89.7,0,0,-26.3737,1.0823,-206.6972,135,-116.0737
-89.6,0,0,-26.3737,1.443,-206.695,135,-115.9737
-89.5,0,0,-26.3737,1.8038,-206.6921,135,-115.8737
-89.4,0,0,-26.3737,2.1645,-206.6887,135,-115.7737
-89.3,0,0,-26.3737,2.5252,-206.6846,135,-115.6737
-89.2,0,0,-26.3737,2.886,-206.6799,135,-115.5737
-89.1,0,0,-26.3737,3.2467,-206.6745,135,-115.4737
-89,0,0,-26.3737,3.6074,-206.6685,135,-115.3737
-88.9,0,0,-26.3737,3.9681,-206.6619,135,-115.2737
-88.8,0,0,-26.3737,4.3288,-206.6547,135,-115.1737
-88.7,0,0,-26.3737,4.6895,-206.6468,135,-115.0737
-88.6,0,0,-26.3737,5.0501,-206.6383,135,-114.9737
-88.5,0,0,-26.3737,5.4108,-206.6292,135,-114.8737
-88.4,0,0,-26.3737,5.7714,-206.6194,135,-114.7737
-88.3,0,0,-26.3737,6.132,-206.609,135,-114.6737
-88.2,0,0,-26.3737,6.4926,-206.598,135,-114.5737
-88.1,0,0,-26.3737,6.8532,-206.5863,135,-114.4737
-88,0,0,-26.3737,7.2137,-206.5741,135,-114.3737
-87.9,0,0,-26.3737,7.5742,-206.5612,135,-114.2737
-87.8,0,0,-26.3737,7.9347,-206.5476,135,-114.1737
-87.7,0,0,-26.3737,8.2952,-206.5335,135,-114.0737
-87.6,0,0,-26.3737,8.6557,-206.5187,135,-113.9737
-87.5,0,0,-26.3737,9.0161,-206.5033,135,-113.8737
-87.4,0,0,-26.3737,9.3765,-206.4872,135,-113.7737
-87.3,0,0,-26.3737,9.7369,-206.4705,135,-113.6737
-87.2,0,0,-26.3737,10.0972,-206.4532,135,-113.5737
-87.1,0,0,-26.3737,10.4575,-206.4353,135,-113.4737
-87,0,0,-26.3737,10.8178,-206.4167,135,-113.3737
-86.9,0,0,-26.3737,11.1781,-206.3975,135,-113.2737
-86.8,0,0,-26.3737,11.5383,-206.3777,135,-113.1737
-86.7,0,0,-26.3737,11.8985,-206.3573,135,-113.0737
-86.6,0,0,-26.3737,12.2586,-206.3362,135,-112.9737
-86.5,0,0,-26.3737,12.6187,-206.3145,135,-112.8737
-86.4,0,0,-26.3737,12.9788,-206.2921,135,-112.7737
-86.3,0,0,-26.3737,13.3388,-206.2691,135,-112.6737
-86.2,0,0,-26.3737,13.6988,-206.2456,135,-112.5737
-86.1,0,0,-26.3737,14.0588,-206.2213,135,-112.4737
-86,0,0,-26.3737,14.4186,-206.1965,135,-112.3737
-85.9,0,0,-26.3737,14.7785,-206.171,135,-112.2737
-85.8,0,0,-26.3737,15.1383,-206.1449,135,-112.1737
-85.7,0,0,-26.3737,15.4981,-206.1182,135,-112.0737
-85.6,0,0,-26.3737,15.8578,-206.0908,135,-111.9737
-85.5,0,0,-26.3737,16.2175,-206.0628,135,-111.8737
-85.4,0,0,-26.3737,16.5771,-206.0342,135,-111.7737
-85.3,0,0,-26.3737,16.9367,-206.0049,135,-111.6737
-85.2,0,0,-26.3737,17.2962,-205.9751,135,-111.5737
-85.1,0,0,-26.3737,17.6557,-205.9446,135,-111.4737
-85,0,0,-26.3737,18.0151,-205.9135,135,-111.3737
-84.9,0,0,-26.3737,18.3744,-205.8817,135,-111.2737
-84.8,0,0,-26.3737,18.7337,-205.8493,135,-111.1737
-84.7,0,0,-26.3737,19.093,-205.8163,135,-111.0737
-84.6,0,0,-26.3737,19.4522,-205.7827,135,-110.9737
-84.5,0,0,-26.3737,19.8113,-205.7484,135,-110.8737
-84.4,0,0,-26.3737,20.1704,-205.7135,135,-110.7737
-84.3,0,0,-26.3737,20.5294,-205.678,135,-110.6737
-84.2,0,0,-26.3737,20.8883,-205.6418,135,-110.5737
-84.1,0,0,-26.3737,21.2472,-205.6051,135,-110.4737
-84,0,0,-26.3737,21.606,-205.5677,135,-110.3737
-83.9,0,0,-26.3737,21.9648,-205.5297,135,-110.2737
-83.8,0,0,-26.3737,22.3234,-205.491,135,-110.1737
-83.7,0,0,-26.3737,22.6821,-205.4517,135,-110.0737
-83.6,0,0,-26.3737,23.0406,-205.4118,135,-109.9737
-83.5,0,0,-26.3737,23.3991,-205.3713,135,-109.8737
-83.4,0,0,-26.3737,23.7575,-205.3302,135,-109.7737
-83.3,0,0,-26.3737,24.1158,-205.2884,135,-109.6737
-83.2,0,0,-26.3737,24.4741,-205.246,135,-109.5737
-83.1,0,0,-26.3737,24.8323,-205.2029,135,-109.4737
-83,0,0,-26.3737,25.1904,-205.1593,135,-109.3737
-82.9,0,0,-26.3737,25.5484,-205.115,135,-109.2737
-82.8,0,0,-26.3737,25.9064,-205.0701,135,-109.1737
-82.7,0,0,-26.3737,26.2643,-205.0246,135,-109.0737
-82.6,0,0,-26.3737,26.622,-204.9784,135,-108.9737
-82.5,0,0,-26.3737,26.9797,-204.9317,135,-108.8737
-82.4,0,0,-26.3737,27.3374,-204.8843,135,-108.7737
-82.3,0,0,-26.3737,27.6949,-204.8362,135,-108.6737
-82.2,0,0,-26.3737,28.0524,-204.7876,135,-108.5737
-82.1,0,0,-26.3737,28.4098,-204.7383,135,-108.4737
-82,0,0,-26.3737,28.7671,-204.6884,135,-108.3737
-81.9,0,0,-26.3737,29.1243,-204.6379,135,-108.2737
-81.8,0,0,-26.3737,29.4814,-204.5867,135,-108.1737
-81.7,0,0,-26.3737,29.8384,-204.535,135,-108.0737
-81.6,0,0,-26.3737,30.1954,-204.4826,135,-107.9737
-81.5,0,0,-26.3737,30.5522,-204.4296,135,-107.8737
-81.4,0,0,-26.3737,30.9089,-204.3759,135,-107.7737
-81.3,0,0,-26.3737,31.2656,-204.3217,135,-107.6737
-81.2,0,0,-26.3737,31.6222,-204.2668,135,-107.5737
-81.1,0,0,-26.3737,31.9786,-204.2113,135,-107.4737
-81,0,0,-26.3737,32.335,-204.1552,135,-107.3737
-80.9,0,0,-26.3737,32.6913,-204.0984,135,-107.2737
-80.8,0,0,-26.3737,33.0474,-204.0411,135,-107.1737
-80.7,0,0,-26.3737,33.4035,-203.9831,135,-107.0737
-80.6,0,0,-26.3737,33.7595,-203.9245,135,-106.9737
-80.5,0,0,-26.3737,34.1153,-203.8652,135,-106.8737
-80.4,0,0,-26.3737,34.4711,-203.8054,135,-106.7737
-80.3,0,0,-26.3737,34.8267,-203.7449,135,-106.6737
-80.2,0,0,-26.3737,35.1823,-203.6838,135,-106.5737
-80.1,0,0,-26.3737,35.5378,-203.6221,135,-106.4737
-80,0,0,-26.3737,35.8931,-203.5598,135,-106.3737
-79.9,0,0,-26.3737,36.2483,-203.4968,135,-106.2737
-79.8,0,0,-26.3737,36.6034,-203.4332,135,-106.1737
-79.7,0,0,-26.3737,36.9584,-203.369,135,-106.0737
-79.6,0,0,-26.3737,37.3133,-203.3042,135,-105.9737
-79.5,0,0,-26.3737,37.6681,-203.2388,135,-105.8737
-79.4,0,0,-26.3737,38.0227,-203.1727,135,-105.7737
-79.3,0,0,-26.3737,38.3773,-203.1061,135,-105.6737
-79.2,0,0,-26.3737,38.7317,-203.0388,135,-105.5737
-79.1,0,0,-26.3737,39.086,-202.9709,135,-105.4737
-79,0,0,-26.3737,39.4402,-202.9023,135,-105.3737
-78.9,0,0,-26.3737,39.7943,-202.8332,135,-105.2737
-78.8,0,0,-26.3737,40.1482,-202.7634,135,-105.1737
-78.7,0,0,-26.3737,40.5021,-202.6931,135,-105.0737
-78.6,0,0,-26.3737,40.8558,-202.6221,135,-104.9737
-78.5,0,0,-26.3737,41.2093,-202.5504,135,-104.8737
-78.4,0,0,-26.3737,41.5628,-202.4782,135,-104.7737
-78.3,0,0,-26.3737,41.9161,-202.4053,135,-104.6737
-78.2,0,0,-26.3737,42.2693,-202.3319,135,-104.5737
-78.1,0,0,-26.3737,42.6224,-202.2578,135,-104.4737
-78,0,0,-26.3737,42.9753,-202.1831,135,-104.3737
-77.9,0,0,-26.3737,43.3282,-202.1078,135,-104.2737
-77.8,0,0,-26.3737,43.6808,-202.0319,135,-104.1737
-77.7,0,0,-26.3737,44.0334,-201.9553,135,-104.0737
-77.6,0,0,-26.3737,44.3858,-201.8782,135,-103.9737
-77.5,0,0,-26.3737,44.7381,-201.8004,135,-103.8737
-77.4,0,0,-26.3737,45.0902,-201.722,135,-103.7737
-77.3,0,0,-26.3737,45.4422,-201.643,135,-103.6737
-77.2,0,0,-26.3737,45.7941,-201.5634,135,-103.5737
-77.1,0,0,-26.3737,46.1458,-201.4831,135,-103.4737
-77,0,0,-26.3737,46.4974,-201.4023,135,-103.3737
-76.9,0,0,-26.3737,46.8488,-201.3208,135,-103.2737
-76.8,0,0,-26.3737,47.2001,-201.2388,135,-103.1737
-76.7,0,0,-26.3737,47.5513,-201.1561,135,-103.0737
-76.6,0,0,-26.3737,47.9023,-201.0728,135,-102.9737
-76.5,0,0,-26.3737,48.2531,-200.9889,135,-102.8737
-76.4,0,0,-26.3737,48.6039,-200.9043,135,-102.7737
-76.3,0,0,-26.3737,48.9544,-200.8192,135,-102.6737
-76.2,0,0,-26.3737,49.3049,-200.7335,135,-102.5737
-76.1,0,0,-26.3737,49.6551,-200.6471,135,-102.4737
-76,0,0,-26.3737,50.0053,-200.5601,135,-102.3737
-75.9,0,0,-26.3737,50.3552,-200.4725,135,-102.2737
-75.8,0,0,-26.3737,50.705,-200.3844,135,-102.1737
-75.7,0,0,-26.3737,51.0547,-200.2956,135,-102.0737
-75.6,0,0,-26.3737,51.4042,-200.2061,135,-101.9737
-75.5,0,0,-26.3737,51.7535,-200.1161,135,-101.8737
-75.4,0,0,-26.3737,52.1027,-200.0255,135,-101.7737
-75.3,0,0,-26.3737,52.4517,-199.9342,135,-101.6737
-75.2,0,0,-26.3737,52.8007,-199.8424,135,-101.5737
-75.1,0,0,-26.3737,53.1494,-199.7499,135,-101.4737
-75,0,0,-26.3737,53.4979,-199.6569,135,-101.3737
-74.9,0,0,-26.3737,53.8463,-199.5632,135,-101.2737
-74.8,0,0,-26.3737,54.1945,-199.4689,135,-101.1737
-74.7,0,0,-26.3737,54.5425,-199.374,135,-101.0737
-74.6,0,0,-26.3737,54.8904,-199.2785,135,-100.9737
-74.5,0,0,-26.3737,55.2382,-199.1824,135,-100.8737
-74.4,0,0,-26.3737,55.5857,-199.0857,135,-100.7737
-74.3,0,0,-26.3737,55.9331,-198.9884,135,-100.6737
-74.2,0,0,-26.3737,56.2803,-198.8905,135,-100.5737
-74.1,0,0,-26.3737,56.6274,-198.7919,135,-100.4737
-74,0,0,-26.3737,56.9742,-198.6928,135,-100.3737
-73.9,0,0,-26.3737,57.3209,-198.593,135,-100.2737
-73.8,0,0,-26.3737,57.6674,-198.4927,135,-100.1737
-73.7,0,0,-26.3737,58.0138,-198.3918,135,-100.0737
-73.6,0,0,-26.3737,58.36,-198.2902,135,-99.9737
-73.5,0,0,-26.3737,58.706,-198.188,135,-99.8737
-73.4,0,0,-26.3737,59.0518,-198.0853,135,-99.7737
-73.3,0,0,-26.3737,59.3974,-197.9819,135,-99.6737
-73.2,0,0,-26.3737,59.7429,-197.8779,135,-99.5737
-73.1,0,0,-26.3737,60.0882,-197.7734,135,-99.4737
-73,0,0,-26.3737,60.4332,-197.6682,135,-99.3737
-72.9,0,0,-26.3737,60.7781,-197.5624,135,-99.2737
-72.8,0,0,-26.3737,61.1228,-197.456,135,-99.1737
-72.7,0,0,-26.3737,61.4674,-197.3491,135,-99.0737
-72.6,0,0,-26.3737,61.8117,-197.2415,135,-98.9737
-72.5,0,0,-26.3737,62.1559,-197.1333,135,-98.8737
-72.4,0,0,-26.3737,62.4999,-197.0245,135,-98.7737
-72.3,0,0,-26.3737,62.8436,-196.9151,135,-98.6737
-72.2,0,0,-26.3737,63.1872,-196.8051,135,-98.5737
-72.1,0,0,-26.3737,63.5306,-196.6946,135,-98.4737
-72,0,0,-26.3737,63.8738,-196.5834,135,-98.3737
-71.9,0,0,-26.3737,64.2168,-196.4716,135,-98.2737
-71.8,0,0,-26.3737,64.5596,-196.3592,135,-98.1737
-71.7,0,0,-26.3737,64.9022,-196.2462,135,-98.0737
-71.6,0,0,-26.3737,65.2447,-196.1327,135,-97.9737
-71.5,0,0,-26.3737,65.5869,-196.0185,135,-97.8737
-71.4,0,0,-26.3737,65.9289,-195.9037,135,-97.7737
-71.3,0,0,-26.3737,66.2707,-195.7884,135,-97.6737
-71.2,0,0,-26.3737,66.6123,-195.6724,135,-97.5737
-71.1,0,0,-26.3737,66.9537,-195.5558,135,-97.4737
-71,0,0,-26.3737,67.2949,-195.4387,135,-97.3737
-70.9,0,0,-26.3737,67.6359,-195.3209,135,-97.2737
-70.8,0,0,-26.3737,67.9767,-195.2026,135,-97.1737
-70.7,0,0,-26.3737,68.3173,-195.0837,135,-97.0737
-70.6,0,0,-26.3737,68.6577,-194.9641,135,-96.9737
-70.5,0,0,-26.3737,68.9979,-194.844,135,-96.8737
-70.4,0,0,-26.3737,69.3378,-194.7233,135,-96.7737
-70.3,0,0,-26.3737,69.6776,-194.602,135,-96.6737
-70.2,0,0,-26.3737,70.0171,-194.4801,135,-96.5737
-70.1,0,0,-26.3737,70.3565,-194.3576,135,-96.4737
-70,0,0,-26.3737,70.6955,-194.2345,135,-96.3737
-69.9,0,0,-26.3737,71.0344,-194.1108,135,-96.2737
-69.8,0,0,-26.3737,71.3731,-193.9865,135,-96.1737
-69.7,0,0,-26.3737,71.7116,-193.8616,135,-96.0737
-69.6,0,0,-26.3737,72.0498,-193.7362,135,-95.9737
-69.5,0,0,-26.3737,72.3879,-193.6101,135,-95.8737
-69.4,0,0,-26.3737,72.7257,-193.4835,135,-95.7737
-69.3,0,0,-26.3737,73.0632,-193.3563,135,-95.6737
-69.2,0,0,-26.3737,73.4006,-193.2285,135,-95.5737
-69.1,0,0,-26.3737,73.7377,-193.1001,135,-95.4737
-69,0,0,-26.3737,74.0747,-192.9711,135,-95.3737
-68.9,0,0,-26.3737,74.4113,-192.8415,135,-95.2737
-68.8,0,0,-26.3737,74.7478,-192.7113,135,-95.1737
-68.7,0,0,-26.3737,75.084,-192.5806,135,-95.0737
-68.6,0,0,-26.3737,75.42,-192.4492,135,-94.9737
-68.5,0,0,-26.3737,75.7558,-192.3173,135,-94.8737
-68.4,0,0,-26.3737,76.0913,-192.1848,135,-94.7737
-68.3,0,0,-26.3737,76.4267,-192.0517,135,-94.6737
-68.2,0,0,-26.3737,76.7617,-191.918,135,-94.5737
-68.1,0,0,-26.3737,77.0966,-191.7838,135,-94.4737
-68,0,0,-26.3737,77.4312,-191.6489,135,-94.3737
-67.9,0,0,-26.3737,77.7655,-191.5135,135,-94.2737
-67.8,0,0,-26.3737,78.0997,-191.3775,135,-94.1737
-67.7,0,0,-26.3737,78.4336,-191.2408,135,-94.0737
-67.6,0,0,-26.3737,78.7672,-191.1037,135,-93.9737
-67.5,0,0,-26.3737,79.1007,-190.9659,135,-93.8737
-67.4,0,0,-26.3737,79.4338,-190.8276,135,-93.7737
-67.3,0,0,-26.3737,79.7668,-190.6886,135,-93.6737
-67.2,0,0,-26.3737,80.0995,-190.5491,135,-93.5737
-67.1,0,0,-26.3737,80.4319,-190.409,135,-93.4737
-67,0,0,-26.3737,80.7641,-190.2684,135,-93.3737
-66.9,0,0,-26.3737,81.0961,-190.1271,135,-93.2737
-66.8,0,0,-26.3737,81.4278,-189.9853,135,-93.1737
-66.7,0,0,-26.3737,81.7593,-189.8429,135,-93.0737
-66.6,0,0,-26.3737,82.0905,-189.6999,135,-92.9737
-66.5,0,0,-26.3737,82.4214,-189.5563,135,-92.8737
-66.4,0,0,-26.3737,82.7522,-189.4122,135,-92.7737
-66.3,0,0,-26.3737,83.0826,-189.2675,135,-92.6737
-66.2,0,0,-26.3737,83.4128,-189.1222,135,-92.5737
-66.1,0,0,-26.3737,83.7428,-188.9763,135,-92.4737
-66,0,0,-26.3737,84.0725,-188.8298,135,-92.3737
-65.9,0,0,-26.3737,84.4019,-188.6828,135,-92.2737
-65.8,0,0,-26.3737,84.7311,-188.5352,135,-92.1737
-65.7,0,0,-26.3737,85.06,-188.3871,135,-92.0737
-65.6,0,0,-26.3737,85.3887,-188.2383,135,-91.9737
-65.5,0,0,-26.3737,85.7171,-188.089,135,-91.8737
-65.4,0,0,-26.3737,86.0452,-187.9391,135,-91.7737
-65.3,0,0,-26.3737,86.3731,-187.7886,135,-91.6737
-65.2,0,0,-26.3737,86.7008,-187.6376,135,-91.5737
-65.1,0,0,-26.3737,87.0281,-187.486,135,-91.4737
-65,0,0,-26.3737,87.3552,-187.3338,135,-91.3737
-64.9,0,0,-26.3737,87.682,-187.1811,135,-91.2737
-64.8,0,0,-26.3737,88.0086,-187.0278,135,-91.1737
-64.7,0,0,-26.3737,88.3349,-186.8739,135,-91.0737
-64.6,0,0,-26.3737,88.6609,-186.7194,135,-90.9737
-64.5,0,0,-26.3737,88.9867,-186.5644,135,-90.8737
-64.4,0,0,-26.3737,89.3121,-186.4088,135,-90.7737
-64.3,0,0,-26.3737,89.6373,-186.2526,135,-90.6737
-64.2,0,0,-26.3737,89.9623,-186.0959,135,-90.5737
-64.1,0,0,-26.3737,90.2869,-185.9386,135,-90.4737
-64,0,0,-26.3737,90.6113,-185.7807,135,-90.3737
-63.9,0,0,-26.3737,90.9354,-185.6223,135,-90.2737
-63.8,0,0,-26.3737,91.2592,-185.4633,135,-90.1737
-63.7,0,0,-26.3737,91.5828,-185.3037,135,-90.0737
-63.6,0,0,-26.3737,91.9061,-185.1436,135,-89.9737
-63.5,0,0,-26.3737,92.2291,-184.9829,135,-89.8737
-63.4,0,0,-26.3737,92.5518,-184.8217,135,-89.7737
-63.3,0,0,-26.3737,92.8742,-184.6599,135,-89.6737
-63.2,0,0,-26.3737,93.1964,-184.4975,135,-89.5737
-63.1,0,0,-26.3737,93.5183,-184.3345,135,-89.4737
-63,0,0,-26.3737,93.8398,-184.171,135,-89.3737
-62.9,0,0,-26.3737,94.1611,-184.007,135,-89.2737
-62.8,0,0,-26.3737,94.4821,-183.8424,135,-89.1737
-62.7,0,0,-26.3737,94.8029,-183.6772,135,-89.0737
-62.6,0,0,-26.3737,95.1233,-183.5114,135,-88.9737
-62.5,0,0,-26.3737,95.4434,-183.3451,135,-88.8737
-62.4,0,0,-26.3737,95.7633,-183.1783,135,-88.7737
-62.3,0,0,-26.3737,96.0828,-183.0109,135,-88.6737
-62.2,0,0,-26.3737,96.4021,-182.8429,135,-88.5737
-62.1,0,0,-26.3737,96.7211,-182.6744,135,-88.4737
-62,0,0,-26.3737,97.0398,-182.5053,135,-88.3737
-61.9,0,0,-26.3737,97.3581,-182.3356,135,-88.2737
-61.8,0,0,-26.3737,97.6762,-182.1654,135,-88.1737
-61.7,0,0,-26.3737,97.994,-181.9947,135,-88.0737
-61.6,0,0,-26.3737,98.3115,-181.8233,135,-87.9737
-61.5,0,0,-26.3737,98.6287,-181.6515,135,-87.8737
-61.4,0,0,-26.3737,98.9456,-181.4791,135,-87.7737
-61.3,0,0,-26.3737,99.2622,-181.3061,135,-87.6737
-61.2,0,0,-26.3737,99.5785,-181.1326,135,-87.5737
-61.1,0,0,-26.3737,99.8945,-180.9585,135,-87.4737
-61,0,0,-26.3737,100.2101,-180.7839,135,-87.3737
-60.9,0,0,-26.3737,100.5255,-180.6087,135,-87.2737
-60.8,0,0,-26.3737,100.8406,-180.433,135,-87.1737
-60.7,0,0,-26.3737,101.1553,-180.2567,135,-87.0737
-60.6,0,0,-26.3737,101.4698,-180.0799,135,-86.9737
-60.5,0,0,-26.3737,101.784,-179.9025,135,-86.8737
-60.4,0,0,-26.3737,102.0978,-179.7246,135,-86.7737
-60.3,0,0,-26.3737,102.4113,-179.5461,135,-86.6737
-60.2,0,0,-26.3737,102.7245,-179.3671,135,-86.5737
-60.1,0,0,-26.3737,103.0374,-179.1876,135,-86.4737
-60,0,0,-26.3737,103.35,-179.0074,135,-86.3737
-59.9,0,0,-26.3737,103.6622,-178.8268,135,-86.2737
-59.8,0,0,-26.3737,103.9742,-178.6456,135,-86.1737
-59.7,0,0,-26.3737,104.2858,-178.4639,135,-86.0737
-59.6,0,0,-26.3737,104.5972,-178.2816,135,-85.9737
-59.5,0,0,-26.3737,104.9082,-178.0988,135,-85.8737
-59.4,0,0,-26.3737,105.2188,-177.9154,135,-85.7737
-59.3,0,0,-26.3737,105.5292,-177.7315,135,-85.6737
-59.2,0,0,-26.3737,105.8392,-177.547,135,-85.5737
-59.1,0,0,-26.3737,106.149,-177.362,135,-85.4737
-59,0,0,-26.3737,106.4584,-177.1765,135,-85.3737
-58.9,0,0,-26.3737,106.7674,-176.9904,135,-85.2737
-58.8,0,0,-26.3737,107.0762,-176.8038,135,-85.1737
-58.7,0,0,-26.3737,107.3846,-176.6166,135,-85.0737
-58.6,0,0,-26.3737,107.6927,-176.4289,135,-84.9737
-58.5,0,0,-26.3737,108.0005,-176.2407,135,-84.8737
-58.4,0,0,-26.3737,108.3079,-176.0519,135,-84.7737
-58.3,0,0,-26.3737,108.615,-175.8627,135,-84.6737
-58.2,0,0,-26.3737,108.9218,-175.6728,135,-84.5737
-58.1,0,0,-26.3737,109.2282,-175.4824,135,-84.4737
-58,0,0,-26.3737,109.5343,-175.2915,135,-84.3737
-57.9,0,0,-26.3737,109.8401,-175.1001,135,-84.2737
-57.8,0,0,-26.3737,110.1455,-174.9081,135,-84.1737
-57.7,0,0,-26.3737,110.4506,-174.7156,135,-84.0737
-57.6,0,0,-26.3737,110.7554,-174.5226,135,-83.9737
-57.5,0,0,-26.3737,111.0598,-174.329,135,-83.8737
-57.4,0,0,-26.3737,111.3639,-174.1349,135,-83.7737
-57.3,0,0,-26.3737,111.6677,-173.9403,135,-83.6737
-57.2,0,0,-26.3737,111.9711,-173.7451,135,-83.5737
-57.1,0,0,-26.3737,112.2742,-173.5494,135,-83.4737
-57,0,0,-26.3737,112.5769,-173.3532,135,-83.3737
-56.9,0,0,-26.3737,112.8793,-173.1565,135,-83.2737
-56.8,0,0,-26.3737,113.1813,-172.9592,135,-83.1737
-56.7,0,0,-26.3737,113.483,-172.7614,135,-83.0737
-56.6,0,0,-26.3737,113.7844,-172.563,135,-82.9737
-56.5,0,0,-26.3737,114.0854,-172.3642,135,-82.8737
-56.4,0,0,-26.3737,114.386,-172.1648,135,-82.7737
-56.3,0,0,-26.3737,114.6863,-171.9649,135,-82.6737
-56.2,0,0,-26.3737,114.9863,-171.7645,135,-82.5737
-56.1,0,0,-26.3737,115.2859,-171.5635,135,-82.4737
-56,0,0,-26.3737,115.5852,-171.3621,135,-82.3737
-55.9,0,0,-26.3737,115.8841,-171.1601,135,-82.2737
-55.8,0,0,-26.3737,116.1826,-170.9576,135,-82.1737
-55.7,0,0,-26.3737,116.4808,-170.7545,135,-82.0737
-55.6,0,0,-26.3737,116.7787,-170.5509,135,-81.9737
-55.5,0,0,-26.3737,117.0762,-170.3469,135,-81.8737
-55.4,0,0,-26.3737,117.3733,-170.1423,135,-81.7737
-55.3,0,0,-26.3737,117.6701,-169.9372,135,-81.6737
-55.2,0,0,-26.3737,117.9665,-169.7315,135,-81.5737
-55.1,0,0,-26.3737,118.2626,-169.5254,135,-81.4737
-55,0,0,-26.3737,118.5583,-169.3187,135,-81.3737
-54.9,0,0,-26.3737,118.8536,-169.1116,135,-81.2737
-54.8,0,0,-26.3737,119.1486,-168.9038,135,-81.1737
-54.7,0,0,-26.3737,119.4432,-168.6956,135,-81.0737
-54.6,0,0,-26.3737,119.7374,-168.4869,135,-80.9737
-54.5,0,0,-26.3737,120.0313,-168.2777,135,-80.8737
-54.4,0,0,-26.3737,120.3248,-168.0679,135,-80.7737
-54.3,0,0,-26.3737,120.618,-167.8577,135,-80.6737
-54.2,0,0,-26.3737,120.9107,-167.6469,135,-80.5737
-54.1,0,0,-26.3737,121.2032,-167.4356,135,-80.4737
-54,0,0,-26.3737,121.4952,-167.2238,135,-80.3737
-53.9,0,0,-26.3737,121.7869,-167.0115,135,-80.2737
-53.8,0,0,-26.3737,122.0782,-166.7987,135,-80.1737
-53.7,0,0,-26.3737,122.3691,-166.5854,135,-80.0737
-53.6,0,0,-26.3737,122.6597,-166.3716,135,-79.9737
-53.5,0,0,-26.3737,122.9499,-166.1572,135,-79.8737
-53.4,0,0,-26.3737,123.2397,-165.9424,135,-79.7737
-53.3,0,0,-26.3737,123.5291,-165.727,135,-79.6737
-53.2,0,0,-26.3737,123.8182,-165.5112,135,-79.5737
-53.1,0,0,-26.3737,124.1069,-165.2948,135,-79.4737
-53,0,0,-26.3737,124.3952,-165.078,135,-79.3737
-52.9,0,0,-26.3737,124.6831,-164.8606,135,-79.2737
-52.8,0,0,-26.3737,124.9706,-164.6427,135,-79.1737
-52.7,0,0,-26.3737,125.2578,-164.4244,135,-79.0737
-52.6,0,0,-26.3737,125.5446,-164.2055,135,-78.9737
-52.5,0,0,-26.3737,125.831,-163.9861,135,-78.8737
-52.4,0,0,-26.3737,126.117,-163.7663,135,-78.7737
-52.3,0,0,-26.3737,126.4026,-163.5459,135,-78.6737
-52.2,0,0,-26.3737,126.6879,-163.325,135,-78.5737
-52.1,0,0,-26.3737,126.9727,-163.1037,135,-78.4737
-52,0,0,-26.3737,127.2572,-162.8818,135,-78.3737
-51.9,0,0,-26.3737,127.5413,-162.6595,135,-78.2737
-51.8,0,0,-26.3737,127.825,-162.4366,135,-78.1737
-51.7,0,0,-26.3737,128.1083,-162.2133,135,-78.0737
-51.6,0,0,-26.3737,128.3912,-161.9894,135,-77.9737
-51.5,0,0,-26.3737,128.6738,-161.7651,135,-77.8737
-51.4,0,0,-26.3737,128.9559,-161.5403,135,-77.7737
-51.3,0,0,-26.3737,129.2377,-161.315,135,-77.6737
-51.2,0,0,-26.3737,129.519,-161.0892,135,-77.5737
-51.1,0,0,-26.3737,129.8,-160.8629,135,-77.4737
-51,0,0,-26.3737,130.0805,-160.6361,135,-77.3737
-50.9,0,0,-26.3737,130.3607,-160.4088,135,-77.2737
-50.8,0,0,-26.3737,130.6405,-160.181,135,-77.1737
-50.7,0,0,-26.3737,130.9198,-159.9528,135,-77.0737
-50.6,0,0,-26.3737,131.1988,-159.724,135,-76.9737
-50.5,0,0,-26.3737,131.4774,-159.4948,135,-76.8737
-50.4,0,0,-26.3737,131.7555,-159.2651,135,-76.7737
-50.3,0,0,-26.3737,132.0333,-159.0349,135,-76.6737
-50.2,0,0,-26.3737,132.3107,-158.8042,135,-76.5737
-50.1,0,0,-26.3737,132.5876,-158.573,135,-76.4737
-50,0,0,-26.3737,132.8642,-158.3414,135,-76.3737
-49.9,0,0,-26.3737,133.1404,-158.1093,135,-76.2737
-49.8,0,0,-26.3737,133.4161,-157.8766,135,-76.1737
-49.7,0,0,-26.3737,133.6914,-157.6436,135,-76.0737
-49.6,0,0,-26.3737,133.9664,-157.41,135,-75.9737
-49.5,0,0,-26.3737,134.2409,-157.1759,135,-75.8737
-49.4,0,0,-26.3737,134.515,-156.9414,135,-75.7737
-49.3,0,0,-26.3737,134.7887,-156.7064,135,-75.6737
-49.2,0,0,-26.3737,135.062,-156.4709,135,-75.5737
-49.1,0,0,-26.3737,135.3349,-156.2349,135,-75.4737
-49,0,0,-26.3737,135.6074,-155.9985,135,-75.3737
-48.9,0,0,-26.3737,135.8795,-155.7616,135,-75.2737
-48.8,0,0,-26.3737,136.1511,-155.5242,135,-75.1737
-48.7,0,0,-26.3737,136.4223,-155.2863,135,-75.0737
-48.6,0,0,-26.3737,136.6932,-155.048,135,-74.9737
-48.5,0,0,-26.3737,136.9636,-154.8091,135,-74.8737
